ticket_id,status,status_group,priority,source,topic,product_group,support_level,agent_group,agent_name,country,latitude,longitude,created_at,created_date,year_month,created_year,created_month_number,created_month_name,created_quarter,created_day_name,expected_first_response_at,first_response_at,response_target_minutes,first_response_minutes,source_response_sla_status,calculated_response_sla_status,response_sla_breached,expected_resolution_at,resolution_at,resolution_target_hours,resolution_hours,source_resolution_sla_status,calculated_resolution_sla_status,resolution_sla_breached,closed_at,closure_hours,agent_interactions,survey_score,is_active_backlog,is_completed,active_overdue,backlog_age_days,invalid_response_timestamp,response_sla_label_mismatch,resolution_sla_label_mismatch,data_quality_issue,agent_id
1075,Closed,Completed,High,Email,Product setup,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Czech Republic,49.8037633,15.4749126,2023-01-09 21:50:02.000000,2023-01-09,2023-01,2023,1,January,Q1,Monday,2023-01-09 22:50:02.000000,2023-01-10 00:25:12.140000,60.0,155.17,SLA Violated,SLA Violated,True,2023-01-11 21:50:02.000000,2023-01-11 09:54:57.984000,48.0,36.08,Within SLA,Within SLA,False,2023-01-16 14:36:36.530000,160.78,5.0,2.0,False,True,False,0.0,False,False,False,None,AG003
1076,Closed,Completed,Low,Phone,Product setup,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Germany,51.165691,10.451526,2023-01-09 02:55:23.000000,2023-01-09,2023-01,2023,1,January,Q1,Monday,2023-01-09 02:57:23.000000,2023-01-09 02:55:31.714000,2.0,0.15,Within SLA,Within SLA,False,2023-01-11 02:55:23.000000,2023-01-10 22:20:44.266000,48.0,43.42,Within SLA,Within SLA,False,2023-01-12 19:40:46.559000,88.76,3.0,5.0,False,True,False,0.0,False,False,False,None,AG001
1077,Resolved,Completed,Low,Email,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Bulgaria,42.7249925,25.4833039,2023-01-10 02:10:01.000000,2023-01-10,2023-01,2023,1,January,Q1,Tuesday,2023-01-10 03:10:01.000000,2023-01-10 02:35:28.295000,60.0,25.45,Within SLA,Within SLA,False,2023-01-12 02:10:01.000000,2023-01-11 21:39:27.481000,48.0,43.49,Within SLA,Within SLA,False,,,2.0,,False,True,False,0.0,False,False,False,None,AG005
1078,Closed,Completed,Low,Email,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Germany,51.165691,10.451526,2023-01-10 13:46:53.000000,2023-01-10,2023-01,2023,1,January,Q1,Tuesday,2023-01-10 14:46:53.000000,2023-01-10 13:50:11.579000,60.0,3.31,Within SLA,Within SLA,False,2023-01-12 13:46:53.000000,2023-01-12 06:52:28.486000,48.0,41.09,Within SLA,Within SLA,False,2023-01-16 01:36:05.298000,131.82,7.0,2.0,False,True,False,0.0,False,False,False,None,AG005
1079,Resolved,Completed,Low,Email,Product setup,Other,Tier 1,1st line support,Kristos Westoll,Germany,51.165691,10.451526,2023-01-10 09:42:12.000000,2023-01-10,2023-01,2023,1,January,Q1,Tuesday,2023-01-10 10:42:12.000000,2023-01-10 10:30:03.208000,60.0,47.85,Within SLA,Within SLA,False,2023-01-12 09:42:12.000000,2023-01-12 01:12:10.641000,48.0,39.5,Within SLA,Within SLA,False,,,2.0,,False,True,False,0.0,False,False,False,None,AG003
1080,Closed,Completed,Low,Chat,Product setup,Training and Consulting Services,Tier 1,1st line support,Kristos Westoll,Spain,39.67337,-4.767726,2023-01-10 03:17:26.000000,2023-01-10,2023-01,2023,1,January,Q1,Tuesday,2023-01-10 03:19:26.000000,2023-01-10 03:17:37.264000,2.0,0.19,Within SLA,Within SLA,False,2023-01-11 03:17:26.000000,2023-01-10 13:22:15.933000,24.0,10.08,Within SLA,Within SLA,False,2023-01-11 12:32:23.705000,33.25,3.0,3.0,False,True,False,0.0,False,False,False,None,AG003
1081,In progress,Active,Medium,Chat,Product setup,Custom software development,Tier 1,1st line support,Bernard Beckley,Austria,47.6964719,13.3457347,2023-01-10 04:29:04.000000,2023-01-10,2023-01,2023,1,January,Q1,Tuesday,2023-01-10 04:31:04.000000,2023-01-10 04:29:36.431000,2.0,0.54,Within SLA,Within SLA,False,2023-01-11 04:29:04.000000,,24.0,,SLA Violated,SLA Violated,True,,,3.0,,True,False,True,359.05,False,False,False,None,AG001
1082,Closed,Completed,Low,Phone,Product setup,Custom software development,Tier 1,1st line support,Connor Danielovitch,Poland,52.536273,19.050639,2023-01-10 20:59:34.000000,2023-01-10,2023-01,2023,1,January,Q1,Tuesday,2023-01-10 21:01:34.000000,2023-01-10 21:00:37.516000,2.0,1.06,Within SLA,Within SLA,False,2023-01-12 20:59:34.000000,2023-01-12 17:31:37.329000,48.0,44.53,Within SLA,Within SLA,False,2023-01-12 14:16:45.427000,41.29,5.0,5.0,False,True,False,0.0,False,False,False,None,AG002
1083,Resolved,Completed,Low,Phone,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Poland,52.536273,19.050639,2023-01-10 23:30:30.000000,2023-01-10,2023-01,2023,1,January,Q1,Tuesday,2023-01-10 23:32:30.000000,2023-01-10 23:31:12.529000,2.0,0.71,Within SLA,Within SLA,False,2023-01-12 23:30:30.000000,2023-01-12 00:58:23.880000,48.0,25.46,Within SLA,Within SLA,False,,,1.0,,False,True,False,0.0,False,False,False,None,AG005
1084,Resolved,Completed,Medium,Email,Other,Other,Tier 1,1st line support,Connor Danielovitch,United Kingdom,55.378052,-3.435973,2023-01-10 10:14:54.000000,2023-01-10,2023-01,2023,1,January,Q1,Tuesday,2023-01-10 11:14:54.000000,2023-01-10 11:06:44.788000,60.0,51.85,Within SLA,Within SLA,False,2023-01-12 10:14:54.000000,2023-01-11 20:40:17.303000,48.0,34.42,Within SLA,Within SLA,False,,,7.0,,False,True,False,0.0,False,False,False,None,AG002
1085,Closed,Completed,High,Chat,Product setup,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Germany,51.165691,10.451526,2023-01-10 07:30:22.000000,2023-01-10,2023-01,2023,1,January,Q1,Tuesday,2023-01-10 07:32:22.000000,2023-01-10 07:31:47.767000,2.0,1.43,Within SLA,Within SLA,False,2023-01-11 07:30:22.000000,2023-01-10 10:50:31.437000,24.0,3.34,Within SLA,Within SLA,False,2023-01-14 06:35:29.874000,95.09,4.0,5.0,False,True,False,0.0,False,False,False,None,AG001
1086,Resolved,Completed,Medium,Email,Purchasing and invoicing,Ready to use Software,Tier 1,1st line support,Nicola Wane,Germany,51.165691,10.451526,2023-01-10 17:16:11.000000,2023-01-10,2023-01,2023,1,January,Q1,Tuesday,2023-01-10 18:16:11.000000,2023-01-10 17:44:04.661000,60.0,27.89,Within SLA,Within SLA,False,2023-01-12 17:16:11.000000,2023-01-12 07:22:02.841000,48.0,38.1,Within SLA,Within SLA,False,,,10.0,,False,True,False,0.0,False,False,False,None,AG004
1087,Closed,Completed,Low,Email,Feature request,Ready to use Software,Tier 2,2nd line support,Adolpho Messingham,Italy,43.036776,12.678565,2023-01-11 19:17:35.000000,2023-01-11,2023-01,2023,1,January,Q1,Wednesday,2023-01-11 20:17:35.000000,2023-01-11 19:18:54.285000,60.0,1.32,Within SLA,Within SLA,False,2023-01-13 19:17:35.000000,2023-01-11 20:05:34.343000,48.0,0.8,Within SLA,Within SLA,False,2023-01-15 01:15:04.648000,77.96,8.0,5.0,False,True,False,0.0,False,False,False,None,AG006
1088,Closed,Completed,Low,Chat,Purchasing and invoicing,Training and Consulting Services,Tier 1,1st line support,Nicola Wane,Spain,39.67337,-4.767726,2023-01-11 11:24:14.000000,2023-01-11,2023-01,2023,1,January,Q1,Wednesday,2023-01-11 11:26:14.000000,2023-01-11 11:25:37.140000,2.0,1.39,Within SLA,Within SLA,False,2023-01-12 11:24:14.000000,2023-01-11 20:49:43.338000,24.0,9.42,Within SLA,Within SLA,False,2023-01-13 04:59:59.615000,41.6,8.0,4.0,False,True,False,0.0,False,False,False,None,AG004
1090,Resolved,Completed,Low,Chat,Feature request,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Italy,43.036776,12.678565,2023-01-11 00:49:24.000000,2023-01-11,2023-01,2023,1,January,Q1,Wednesday,2023-01-11 00:51:24.000000,2023-01-11 00:50:15.651000,2.0,0.86,Within SLA,Within SLA,False,2023-01-12 00:49:24.000000,2023-01-11 14:39:13.211000,24.0,13.83,Within SLA,Within SLA,False,,,4.0,,False,True,False,0.0,False,False,False,None,AG001
1092,Resolved,Completed,Medium,Chat,Pricing and licensing,Custom software development,Tier 1,1st line support,Bernard Beckley,Germany,51.165691,10.451526,2023-01-11 12:31:52.000000,2023-01-11,2023-01,2023,1,January,Q1,Wednesday,2023-01-11 12:33:52.000000,2023-01-11 12:31:53.202000,2.0,0.02,Within SLA,Within SLA,False,2023-01-12 12:31:52.000000,2023-01-12 12:24:20.970000,24.0,23.87,Within SLA,Within SLA,False,,,3.0,,False,True,False,0.0,False,False,False,None,AG001
1093,Resolved,Completed,Low,Email,Product setup,Custom software development,Tier 1,1st line support,Sheela Cutten,United Kingdom,55.378052,-3.435973,2023-01-11 13:45:35.000000,2023-01-11,2023-01,2023,1,January,Q1,Wednesday,2023-01-11 14:45:35.000000,2023-01-11 14:12:45.316000,60.0,27.17,Within SLA,Within SLA,False,2023-01-13 13:45:35.000000,2023-01-12 00:00:02.086000,48.0,10.24,Within SLA,Within SLA,False,,,8.0,,False,True,False,0.0,False,False,False,None,AG005
1094,Resolved,Completed,Low,Chat,Purchasing and invoicing,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Czech Republic,49.8037633,15.4749126,2023-01-11 04:04:47.000000,2023-01-11,2023-01,2023,1,January,Q1,Wednesday,2023-01-11 04:06:47.000000,2023-01-11 04:05:35.487000,2.0,0.81,Within SLA,Within SLA,False,2023-01-12 04:04:47.000000,2023-01-11 19:03:32.390000,24.0,14.98,Within SLA,Within SLA,False,,,6.0,,False,True,False,0.0,False,False,False,None,AG002
1095,Closed,Completed,Low,Chat,Feature request,Custom software development,Tier 1,1st line support,Kristos Westoll,Czech Republic,49.8037633,15.4749126,2023-01-11 13:40:47.000000,2023-01-11,2023-01,2023,1,January,Q1,Wednesday,2023-01-11 13:42:47.000000,2023-01-11 13:43:27.490000,2.0,2.67,SLA Violated,SLA Violated,True,2023-01-12 13:40:47.000000,2023-01-16 11:43:28.653000,24.0,118.04,SLA Violated,SLA Violated,True,2023-01-18 10:44:41.595000,165.07,3.0,1.0,False,True,False,0.0,False,False,False,None,AG003
1097,Closed,Completed,Low,Email,Product setup,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Austria,47.6964719,13.3457347,2023-01-11 05:29:41.000000,2023-01-11,2023-01,2023,1,January,Q1,Wednesday,2023-01-11 06:29:41.000000,2023-01-11 06:04:13.834000,60.0,34.55,Within SLA,Within SLA,False,2023-01-13 05:29:41.000000,2023-01-11 17:24:42.166000,48.0,11.92,Within SLA,Within SLA,False,2023-01-16 15:48:07.957000,130.31,1.0,1.0,False,True,False,0.0,False,False,False,None,AG001
1098,In progress,Active,Medium,Chat,Other,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Poland,52.536273,19.050639,2023-01-12 12:18:45.000000,2023-01-12,2023-01,2023,1,January,Q1,Thursday,2023-01-12 12:20:45.000000,2023-01-12 12:19:18.598000,2.0,0.56,Within SLA,Within SLA,False,2023-01-13 12:18:45.000000,,24.0,,SLA Violated,SLA Violated,True,,,6.0,,True,False,True,356.72,False,False,False,None,AG001
1100,Resolved,Completed,Medium,Email,Feature request,Custom software development,Tier 2,2nd line support,Heather Urry,Italy,43.036776,12.678565,2023-01-12 22:40:11.000000,2023-01-12,2023-01,2023,1,January,Q1,Thursday,2023-01-12 23:40:11.000000,2023-01-12 22:47:08.587000,60.0,6.96,Within SLA,Within SLA,False,2023-01-14 22:40:11.000000,2023-01-13 13:58:22.732000,48.0,15.3,Within SLA,Within SLA,False,,,7.0,,False,True,False,0.0,False,False,False,None,AG007
1101,Resolved,Completed,High,Chat,Bug report,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Austria,47.6964719,13.3457347,2023-01-13 15:00:14.000000,2023-01-13,2023-01,2023,1,January,Q1,Friday,2023-01-13 15:02:14.000000,2023-01-13 15:00:36.375000,2.0,0.37,Within SLA,Within SLA,False,2023-01-14 15:00:14.000000,2023-01-14 02:58:00.277000,24.0,11.96,Within SLA,Within SLA,False,,,60.0,,False,True,False,0.0,False,False,False,None,AG005
1102,Resolved,Completed,Low,Chat,Other,Ready to use Software,Tier 2,2nd line support,Michele Whyatt,Germany,51.165691,10.451526,2023-01-13 15:16:58.000000,2023-01-13,2023-01,2023,1,January,Q1,Friday,2023-01-13 15:18:58.000000,2023-01-13 15:17:30.575000,2.0,0.54,Within SLA,Within SLA,False,2023-01-14 15:16:58.000000,2023-01-13 21:16:38.693000,24.0,5.99,Within SLA,Within SLA,False,,,5.0,,False,True,False,0.0,False,False,False,None,AG008
1103,Resolved,Completed,Medium,Chat,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Bulgaria,42.7249925,25.4833039,2023-01-13 12:58:56.000000,2023-01-13,2023-01,2023,1,January,Q1,Friday,2023-01-13 13:00:56.000000,2023-01-13 12:59:39.585000,2.0,0.73,Within SLA,Within SLA,False,2023-01-14 12:58:56.000000,2023-01-13 13:19:55.416000,24.0,0.35,Within SLA,Within SLA,False,,,9.0,,False,True,False,0.0,False,False,False,None,AG005
1104,Closed,Completed,Low,Email,Feature request,Other,Tier 1,1st line support,Connor Danielovitch,Italy,43.036776,12.678565,2023-01-13 13:30:46.000000,2023-01-13,2023-01,2023,1,January,Q1,Friday,2023-01-13 14:30:46.000000,2023-01-13 13:37:07.145000,60.0,6.35,Within SLA,Within SLA,False,2023-01-15 13:30:46.000000,2023-01-15 09:50:56.668000,48.0,44.34,Within SLA,Within SLA,False,2023-01-18 02:50:09.567000,109.32,3.0,5.0,False,True,False,0.0,False,False,False,None,AG002
1105,Closed,Completed,Low,Chat,Feature request,Other,Tier 1,1st line support,Kristos Westoll,Italy,43.036776,12.678565,2023-01-13 06:47:37.000000,2023-01-13,2023-01,2023,1,January,Q1,Friday,2023-01-13 06:49:37.000000,2023-01-13 06:49:35.630000,2.0,1.98,Within SLA,Within SLA,False,2023-01-14 06:47:37.000000,2023-01-13 09:11:25.357000,24.0,2.4,Within SLA,Within SLA,False,2023-01-15 14:41:08.910000,55.89,7.0,3.0,False,True,False,0.0,False,False,False,None,AG003
1106,In progress,Active,Low,Chat,Other,Custom software development,Tier 1,1st line support,Connor Danielovitch,Germany,51.165691,10.451526,2023-01-13 23:18:45.000000,2023-01-13,2023-01,2023,1,January,Q1,Friday,2023-01-13 23:20:45.000000,2023-01-13 23:20:43.777000,2.0,1.98,Within SLA,Within SLA,False,2023-01-14 23:18:45.000000,,24.0,,SLA Violated,SLA Violated,True,,,3.0,,True,False,True,355.26,False,False,False,None,AG002
1107,Closed,Completed,Low,Email,Bug report,Ready to use Software,Tier 2,2nd line support,Michele Whyatt,Republic of Ireland,53.094024,-8.019675,2023-01-13 11:19:44.000000,2023-01-13,2023-01,2023,1,January,Q1,Friday,2023-01-13 12:19:44.000000,2023-01-13 11:34:07.762000,60.0,14.4,Within SLA,Within SLA,False,2023-01-15 11:19:44.000000,2023-01-15 08:05:24.543000,48.0,44.76,Within SLA,Within SLA,False,2023-01-15 11:12:25.378000,47.88,1.0,5.0,False,True,False,0.0,False,False,False,None,AG008
1108,Closed,Completed,Low,Email,Purchasing and invoicing,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Czech Republic,49.8037633,15.4749126,2023-01-13 02:10:18.000000,2023-01-13,2023-01,2023,1,January,Q1,Friday,2023-01-13 03:10:18.000000,2023-01-13 03:28:05.346000,60.0,77.79,SLA Violated,SLA Violated,True,2023-01-15 02:10:18.000000,2023-01-14 05:07:24.366000,48.0,26.95,Within SLA,Within SLA,False,2023-01-16 18:08:35.263000,87.97,4.0,4.0,False,True,False,0.0,False,False,False,None,AG001
1109,Closed,Completed,High,Chat,Product setup,Training and Consulting Services,Tier 1,1st line support,Nicola Wane,France,48.864716,2.349014,2023-01-13 13:38:30.000000,2023-01-13,2023-01,2023,1,January,Q1,Friday,2023-01-13 13:40:30.000000,2023-01-13 13:38:53.827000,2.0,0.4,Within SLA,Within SLA,False,2023-01-14 13:38:30.000000,2023-01-13 15:29:46.710000,24.0,1.85,Within SLA,Within SLA,False,2023-01-17 06:36:45.502000,88.97,3.0,3.0,False,True,False,0.0,False,False,False,None,AG004
1110,Closed,Completed,High,Email,Product setup,Ready to use Software,Tier 2,2nd line support,Adolpho Messingham,United Kingdom,55.378052,-3.435973,2023-01-13 21:32:08.000000,2023-01-13,2023-01,2023,1,January,Q1,Friday,2023-01-13 22:32:08.000000,2023-01-13 22:27:03.346000,60.0,54.92,Within SLA,Within SLA,False,2023-01-15 21:32:08.000000,2023-01-15 14:06:02.184000,48.0,40.57,Within SLA,Within SLA,False,2023-01-19 05:07:27.605000,127.59,8.0,2.0,False,True,False,0.0,False,False,False,None,AG006
1111,In progress,Active,Low,Chat,Product setup,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Spain,39.67337,-4.767726,2023-01-13 02:49:26.000000,2023-01-13,2023-01,2023,1,January,Q1,Friday,2023-01-13 02:51:26.000000,2023-01-13 02:52:27.993000,2.0,3.03,SLA Violated,SLA Violated,True,2023-01-14 02:49:26.000000,,24.0,,SLA Violated,SLA Violated,True,,,9.0,,True,False,True,356.12,False,False,False,None,AG005
1112,In progress,Active,Low,Phone,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Republic of Ireland,53.094024,-8.019675,2023-01-13 02:22:58.000000,2023-01-13,2023-01,2023,1,January,Q1,Friday,2023-01-13 02:24:58.000000,2023-01-13 02:23:44.111000,2.0,0.77,Within SLA,Within SLA,False,2023-01-15 02:22:58.000000,,48.0,,SLA Violated,SLA Violated,True,,,2.0,,True,False,True,356.14,False,False,False,None,AG001
1113,Resolved,Completed,Low,Chat,Product setup,Custom software development,Tier 1,1st line support,Bernard Beckley,Germany,51.165691,10.451526,2023-01-13 01:46:37.000000,2023-01-13,2023-01,2023,1,January,Q1,Friday,2023-01-13 01:48:37.000000,2023-01-13 01:46:51.422000,2.0,0.24,Within SLA,Within SLA,False,2023-01-14 01:46:37.000000,2023-01-17 07:29:51.862000,24.0,101.72,SLA Violated,SLA Violated,True,,,6.0,,False,True,False,0.0,False,False,False,None,AG001
1114,Closed,Completed,Medium,Email,Product setup,Other,Tier 1,1st line support,Connor Danielovitch,Poland,52.536273,19.050639,2023-01-13 07:20:20.000000,2023-01-13,2023-01,2023,1,January,Q1,Friday,2023-01-13 08:20:20.000000,2023-01-13 08:01:51.843000,60.0,41.53,Within SLA,Within SLA,False,2023-01-15 07:20:20.000000,2023-01-15 06:43:44.003000,48.0,47.39,Within SLA,Within SLA,False,2023-01-21 00:17:21.652000,184.95,10.0,5.0,False,True,False,0.0,False,False,False,None,AG002
1115,Resolved,Completed,Low,Chat,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Germany,51.165691,10.451526,2023-01-13 23:22:08.000000,2023-01-13,2023-01,2023,1,January,Q1,Friday,2023-01-13 23:24:08.000000,2023-01-13 23:22:16.070000,2.0,0.13,Within SLA,Within SLA,False,2023-01-14 23:22:08.000000,2023-01-14 05:14:59.328000,24.0,5.88,Within SLA,Within SLA,False,,,3.0,,False,True,False,0.0,False,False,False,None,AG005
1116,Resolved,Completed,Medium,Phone,Pricing and licensing,Training and Consulting Services,Tier 1,1st line support,Nicola Wane,United Kingdom,55.378052,-3.435973,2023-01-14 22:53:23.000000,2023-01-14,2023-01,2023,1,January,Q1,Saturday,2023-01-14 22:55:23.000000,2023-01-14 22:54:39.449000,2.0,1.27,Within SLA,Within SLA,False,2023-01-16 22:53:23.000000,2023-01-16 03:46:00.748000,48.0,28.88,Within SLA,Within SLA,False,,,7.0,,False,True,False,0.0,False,False,False,None,AG004
1126,Closed,Completed,Medium,Phone,Pricing and licensing,Custom software development,Tier 1,1st line support,Kristos Westoll,United Kingdom,55.378052,-3.435973,2023-01-15 13:10:36.000000,2023-01-15,2023-01,2023,1,January,Q1,Sunday,2023-01-15 13:12:36.000000,2023-01-15 13:11:21.853000,2.0,0.76,Within SLA,Within SLA,False,2023-01-17 13:10:36.000000,2023-01-19 09:22:43.893000,48.0,92.2,SLA Violated,SLA Violated,True,2023-01-20 04:15:17.640000,111.08,3.0,1.0,False,True,False,0.0,False,False,False,None,AG003
1127,Resolved,Completed,High,Email,Product setup,Other,Tier 1,1st line support,Bernard Beckley,Czech Republic,49.8037633,15.4749126,2023-01-15 06:08:54.000000,2023-01-15,2023-01,2023,1,January,Q1,Sunday,2023-01-15 07:08:54.000000,2023-01-15 06:47:30.075000,60.0,38.6,Within SLA,Within SLA,False,2023-01-17 06:08:54.000000,2023-01-15 07:23:23.466000,48.0,1.24,Within SLA,Within SLA,False,,,2.0,,False,True,False,0.0,False,False,False,None,AG001
1128,Closed,Completed,Low,Email,Other,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Germany,51.165691,10.451526,2023-01-15 10:11:34.000000,2023-01-15,2023-01,2023,1,January,Q1,Sunday,2023-01-15 11:11:34.000000,2023-01-15 11:03:47.800000,60.0,52.23,Within SLA,Within SLA,False,2023-01-17 10:11:34.000000,2023-01-17 07:11:51.202000,48.0,45.0,Within SLA,Within SLA,False,2023-01-18 23:31:09.366000,85.33,4.0,3.0,False,True,False,0.0,False,False,False,None,AG001
1129,Closed,Completed,High,Phone,Pricing and licensing,Custom software development,Tier 1,1st line support,Kristos Westoll,Slovenia,46.1491664,14.9860106,2023-01-15 02:01:36.000000,2023-01-15,2023-01,2023,1,January,Q1,Sunday,2023-01-15 02:03:36.000000,2023-01-15 02:02:21.163000,2.0,0.75,Within SLA,Within SLA,False,2023-01-17 02:01:36.000000,2023-01-16 14:49:44.737000,48.0,36.8,Within SLA,Within SLA,False,2023-01-18 16:30:05.795000,86.47,2.0,5.0,False,True,False,0.0,False,False,False,None,AG003
